term,definition,POS,notes
парижский,Parisian,adj,
парик,wig,noun,
парикмахер,"friseur, barber, hairstylist, hairdresser",noun,
парикмахерская,"barbershop, beauty parlor",noun,
парилка,"steam bath, steam room, sauna",noun,
парилка,room for steaming things [in a factory],noun,
парильня,sweating room,noun,
парировать,"to parry, to counter, to retort",v both,
Парис,Paris [Trojan prince],prop,mythology] 
Парис,"Парис (several <<cities>>, <<towns>>, <<unincorporated communities>> and <<census-designated places>> in the <<c/United States>>)",prop,
паритет,parity,noun,
парить,"to steam, to stew",v impf,
парить,"to steam out, to sweat out",v impf,
парить,"to plane, to glide",v impf,
париться,to take a steam bath,v impf,
пария,pariah (member of an oppressed caste in India),noun,
пария,pariah (outcast and other senses),noun,
парк,park (for recreation),noun,
парк,"yard, depot",noun,
парк,"fleet, stock",noun,
парк,depot,noun,
парка,steaming,noun,
парка,parka (long jacket),noun,
паркет,parquet,noun,
паркинг,"parking, parking lot, parking space",noun,
парковать,"to park (a car, a disk drive head)",v impf,
парковаться,to park [intransitive],v impf,
парковка,parking (space or action),noun,
парковый,park,adj,relational] 
парламент,parliament,noun,
парламентарий,parliamentarian,noun,
парламентский,"parliament; parliamentarian, parliamentary",adj,relational] 
парная,steam room (in a bath),noun,
парник,pot used for steaming,noun,
парник,greenhouse,noun,
парниковый,greenhouse,adj,relational] 
парнишка,"lad, boy",m anim,
парной,fresh [of food],adj,
парной,"hot and close, warm and damp, sultry, muggy [of air]",adj,
парнокопытное,artiodactyl (any ungulate mammal with an even number of toes),noun,
парный,"pair, twin",adj,relational] 
парный,conjugate,adj,botany] 
парный,pair-horse,adj,"art, sleight] "
пароварка,steamer (cooking appliance),noun,
паровоз,steam locomotive,noun,
паровоз,any locomotive,noun,colloquial] 
паровозик,diminutive of паровоз,noun,
паровозик,"chain, procession [of people, cars, etc.]",noun,colloquial] 
паровозик,method of smoking drugs involving blowing smoke from one person's mouth to another,noun,slang] 
паровозный,locomotive,adj,relational] 
паровой,steam,adj,relational] 
паровой,fallow,adj,
пародировать,"to parody, to mimic",v impf,
пародия,parody,noun,
парок,diminutive of пар,noun,
пароль,password,noun,
паром,ferry,noun,
пароним,paronym (a confusing word that sounds like another word),noun,linguistics] 
пароход,"steamboat, steamer, steamship",noun,
пароходик,diminutive of пароход,noun,
пароходство,(steamship) line; steam navigation,noun,
пароходство,shipping company,noun,
парочка,diminutive of пара,noun,
парсуна,the 17th century Russian painted portrait,noun,history] 
парта,school desk,noun,
партбилет,party membership card,noun,
партбюро,"Party Bureau, ""partbyuro"" (the leading elective body of the primary party organization of the Communist Party of the Soviet Union)",n inan,
партбюро,meeting of this body,n inan,
партбюро,a similar organization in any institute,n inan,
партер,"the stalls, parquet, orchestra seats",noun,theatre] 
парти,"informal party for young people, get-together",f inan,slang] 
партиец,party member,noun,
партизан,"partisan (someone resisting a foreign army of occupation), guerilla (refers more to the method of warfare)",noun,
партизанский,partisan,adj,
партизанский,guerrilla,adj,relational] 
партийность,party affiliation,noun,politics] 
партийность,"party spirit, partisanship",noun,politics] 
партийность,occurrence of party principles [in literature or art],noun,
партийный,party,adj,"relational, politics] "
партийный,loyal to the party line,adj,
партийный,party member,noun,
партитура,score,noun,music] 
партия,party (political group),noun,
партия,"lot, batch, consignment, parcel",noun,
партия,detachment,noun,military] 
партия,part,noun,music] 
партия,"game, set, match",noun,
партком,party committee,noun,
партнёр,"partner, associate",noun,
партнёрский,"partner, affiliate, partnership",adj,relational] 
партнёрство,partnership,noun,
партнёрство,partnership,noun,"economics, law] "
партнёрша,"female partner, associate (person united with another or others in an act, enterprise, or business; a partner or colleague)",noun,
парторг,party coordinator/organizer,noun,
парторганизация,party organization,noun,
партсобрание,"party meeting, party gathering, party conference (gathering consisting of members of a political party)",noun,politics] 
парубок,young Ukrainian man,noun,
парубок,"youth, guy",noun,Ukraine] 
парус,sail,noun,
парусина,sailcloth,noun,
парусник,sailing ship (type of ship),noun,
парусник,sailfish,noun,fish] 
парусник,swallowtail,noun,butterfly] 
парусный,"sail, sailing",adj,relational] 
парфюм,"perfume, cologne",noun,colloquial] 
парфюмерия,perfumery,noun,
парфянин,Parthian (person),noun,
парча,brocade (fabric),noun,
паршивый,"scabby, mangy",adj,
паршивый,"nasty, rotten, lousy",adj,colloquial] 
паря,"guy, fellow, bloke",noun,dialectal] 
пас,set,noun,volleyball] 
пас,pass (declining to play in one's turn),noun,card games] 
пас,pass (the passing of the ball),noun,sports] 
пасека,apiary,noun,
пасечник,"beekeeper, bee-master",noun,
Пасир-Рис,Pasir Ris,prop,
паска,paskha (Easter dessert),noun,
паскаль,pascal,noun,
пасквиль,"libel, pasquinade, lampoon, squib",noun,
паскуда,"a vile person, bastard, scoundrel, asshole",noun,"colloquial, pejorative] "
паскуда,"filth, abomination",noun,dated or regional] 
пасмурный,"dull, cloudy, overcast",adj,
пасмурный,"gloomy, sullen",adj,
паспорт,passport,noun,
паспорт,ID card [Russia],noun,
паспорт,"(product) certificate, manual",noun,
паспортный,passport,adj,relational] 
пассаж,"arcade, passage (covered passage, usually with shops on both sides)",noun,
пассаж,passage,noun,music] 
пассаж,unexpected turn (of events),noun,obsolete] 
пассажир,passenger,noun,
пассажирка,female passenger,noun,
пассажирский,"passenger, commuter",adj,relational] 
пассат,trade wind,noun,
пассатижи,(combination) pliers,noun,
пассивно-агрессивный,passive-aggressive (passive resistance),adj,
пассивность,"passiveness, passivity",noun,
пассивный,passive,adj,
пассия,"passion, flame (object of passionate love or strong interest)",noun,
паста,paste,noun,
паста,pasta (considered non-standard in this sense),noun,colloquial] 
пастбище,pasture,noun,
паства,"congregation, flock, parish",noun,religion] 
пастель,pastel,noun,
пастель,crayon,noun,
пастеризация,pasteurization,noun,
пастеризовать,to pasteurize,v both,
пасти,"to graze, to pasture, to shepherd",v impf,
пасти,"to follow, to tail",v impf,slang] 
пастила,pastille (a soft flavoured sweet/candy),noun,
пастись,to graze (to eat grass from a pasture),v impf,
пастор,"pastor, shepherd",noun,Christianity] 
пастух,shepherd,noun,
пастуший,shepherd's,adj,relational] 
пастушка,"shepherdess, female shepherd",noun,
пастушок,diminutive of пастух: young shepherd,noun,
пастушок,"rail, railbird [type of bird]",noun,
пастушонок,"diminutive of пастушок, which is in turn a diminutive of пастух: shepherd boy",noun,
пастырский,pastor; pastor's; pastoral (related to a pastor),adj,relational] 
пастырь,"pastor, shepherd",noun,Christianity] 
пасть,to fall,v pf,"dated, literary] "
пасть,to fall on an option,v pf,"of а decision, especially by lot] "
пасть,"to fall, to die on the battlefield, to be killed in action",v pf,"figurative, high register] "
пасть,"to fall, to lose power, to cease to exist, to be toppled",v pf,"figurative, formal, of historical states, governments] "
пасть,"to fall, to give way under siege",v pf,"figurative, formal, of historical cities, castles] "
пасть,"to stoop, to lower one's morals",v pf,"figurative, formal] "
пасть,"mouth, maw, jaws (of an animal, reptile or fish)",noun,
пасть,"mouth, piehole",noun,pejorative] 
пасть,throat,noun,
пасть,"wide inlet on a device, structure or construction",noun,
пасть,"trap, snare",noun,
пасха,paskha (Easter dessert),noun,
Пасха,Easter,noun,
Пасха,Passover,noun,
пасхальный,Easter,adj,relational] 
пасхальный,Passover,adj,relational] 
пасхальный,paschal,adj,
пасынок,stepson,noun,
пасьянс,"solitaire, patience",noun,
пасюк,rat (rodent),noun,rare or regional] 
пат,stalemate,noun,"chess, also, figurative] "
пат,(sort of fruit jelly) paste,noun,
патент,"patent, licence",noun,
патентный,patent,adj,relational] 
патентовать,"to patent, to take out a patent (for, on)",v both,
патетика,"emotionality, pompousness, histrionics",noun,
патетический,"full of pathos, impassioned, passionate, emotional",adj,literary] 
патефон,"portable gramophone, phonograph",noun,historical] 
пати,"informal party for young people, get-together",f inan,slang] 
патикус,"A male homosexual, particularly one who assumes the passive role in sex; a bottom",noun,
