term,definition,POS,notes
Massenvergiftung,mass (large-scale) poisoning,f,
Massenvernichtungswaffe,weapon of mass destruction,f,
massenweise,"many, lots of",adv,
Massenzahl,mass number,f,physics] 
Masseprozent,percentage by weight,n,
massereich,massive,adj,
Masseur,masseur (male or of unspecified sex),m,
Masseurin,"masseuse (woman masseur), masseur (female)",f,
Masseuse,"prostitute [working in a ""massage parlor""]",f,
Masseuse,masseuse,f,"dated, female masseur] "
maßgebend,authoritative,adj,
maßgeblich,"applicable, relevant",adj,
maßgeblich,"significant, decisive, authoritative",adj,
maßgeblich,essential,adj,
maßgeblich,"prevailing, representative",adj,
Maßgeblichkeit,"relevance, decisiveness, authoritativeness",f,
massieren,to massage,vt,
massieren,"to mass, concentrate",vt,
massig,"bulky (large in size, mass, or volume)",adj,
-mässig,alternative spelling of -mäßig,suffix,
-mäßig,-like (having some of the characteristics of),suffix,
-mäßig,"-wise (with respect to, concerning)",suffix,
mäßig,"moderate, modest",adj,
Mäßigung,temperance,f,
massiv,"solid, not hollow",adj,
massiv,"heavy, massive",adj,figuratively] 
Massiv,massif,n,
Maßkolben,volumetric flask,m,chemistry] 
maßlos,exorbitant,adj,
maßlos,self-indulgent,adj,
maßlos,"extremely, grossly",adv,
Massnahme,alternative spelling of Maßnahme,f,
Maßnahme,measure (tactic or strategy),f,
Maßregel,"measure (action, legislation)",f,
Maßstab,scale (on a map),m,
Maßstab,"measure, criterion",m,
maßstabgerecht,alternative form of maßstabsgerecht,adj,
maßstabgetreu,alternative form of maßstabsgetreu,adj,
maßstabsgerecht,"to scale, true to scale",adj,
maßstabsgetreu,"to scale, true to scale",adj,
maßvoll,moderate,adj,
maßvoll,restrained,adj,
Mast,fodder,f,
Mast,mast,f,
Mast,pylon,m,
Mast,mast,m,
Mastbaum,mast,m,
Mastdarm,rectum,m,anatomy] 
Mastdarmakrobat,ass-kisser,m,"vulgar, offensive] "
Mastdarmakrobat,person interested in anal sex,m,"vulgar, offensive] "
mästen,to fatten,v,
Master,master's degree,m,
Master,master graduate,m,
Mastering,audio mastering,n,sound] 
Mastsau,pig which is fattened for meat production,f,
Mastsau,fat person,f,"vulgar, offensive] "
Mästung,fattening,f,
Masturbation,masturbation,f,
masturbatorisch,masturbatory,adj,
masturbieren,masturbate (to masturbate),v,
masturbiert,past participle of masturbieren,v,
Mastvieh,"beef cattle, fattened livestock raised for meat",n,collective] 
Masuren,Masuren (area),prop,
masurisch,Masurian,adj,
Masurium,masurium,n,
Matador,matador (bullfighter),m,bullfighting] 
Match,match,n,sports] 
Material,material (matter),n,
Materialermüdung,material fatigue,f,
Materialisation,"materialization, materialisation [UK]",f,
materialisieren,"to materialize, to materialise [UK]",v,
Materialismus,materialism,m,
materialistisch,materialistic,adj,
Materialklasse,class of material,f,
Materie,matter,f,
materiell,material,adj,
Mathe,"math, maths (short form of mathematics)",f} {n,colloquial] 
Mathematik,mathematics,f,
Mathematiker,mathematician (male or of unspecified sex),m,
Mathematikerin,mathematician (female),f,
mathematisch,mathematical,adj,
Mathias,"given name, alternative spelling of Matthias",prop,
Mathilde,given name,prop,
Matinee,matinee,f,
Matinée,alternative spelling of Matinee,f,
Matjes,"young herring, usually pickled",m,
Matjeshering,"young herring, usually pickled",m,
Matratze,mattress (a pad often of soft cushiony material for sleeping on),f,
Matratze,a promiscuous woman; whore; slut,f,"vulgar, pejorative slang] "
Mätresse,mistress,f,Renaissance] 
matriarchalisch,matriarchal,adj,
Matrikel,"registering, matriculation",f,
Matrix,matrix,f,mathematics] 
Matrose,seaman; sailor [of low rank] (male or of unspecified sex),m,
Matsch,mud,m,
Matsch,slush,m,
matschen,to splash or wallow in mud,v,
matt,dull (not shiny),adj,
matt,"exhausted, weak, feeble (not lively, vigorous, energetic)",adj,
Matt,"mate, checkmate",n,chess] 
Matte,mat,f,
Matte,meadow,f,Switzerland or dialectal] 
matter,comparative of matt,adj,
Matterhorn,Matterhorn (mountain),prop} {n,
Mattersburg,Mattersburg (municipality),prop} {n,
mattgolden,glossless gold (in colour),adj,
mattgrau,dull / matt grey,adj,
Matthäus,Matthew,prop} {m,biblical character] 
Matthäus,"given name, rare in this form. Normal given name forms: Matthias, Mathias",prop} {m,
Matthäusevangelium,Gospel of Matthew,n,Bible] 
Matthias,Matthias,prop,biblical character] 
Matthias,given name. Variant spelling: Mathias,prop,
Mattighofen,Mattighofen (municipality),prop} {n,
Mattigkeit,"fatigue, exhaustion",f,
Mattsee,Mattsee (municipality),prop} {n,
mattsetzen,to checkmate,v,
Matura,"matura; school-leaving exam such as the A level, Abitur etc",f,
Maturität,maturity; state of maturity,f,dated] 
Maturität,Abitur,f,Switzerland] 
Maturität,higher education entrance qualification,f,Switzerland] 
Matuschek,surname,prop} {mf,
Matz,given name,prop} {m,
Matz,boy,m,colloquial] 
Matz,pig,m,colloquial] 
Mätzchen,"antics, shenanigans",n,
Matze,matzo,f,
Matzen,synonym of Matze,m,
mau,"queasy, poor, poorly, ill, bad, lousy",adj,
mau,"down, blue",adj,
mau,"badly, bad",adv,
mau,slack,adv,
mauer,comparative of mau,adj,
Mauer,"a wall, usually one made of stone or concrete",f,
Mauer,the Berlin Wall,prop} {f,always with definite article] 
Mauer,Mauer (town),prop} {n,
Mauerassel,"Oniscus asellus, the common woodlouse",f,
Mauerbach,Mauerbach (municipality),prop} {n,
Mauerblümchen,wallflower (socially awkward person),n,
Mäuerchen,diminutive of Mauer,n,
Mauerfall,fall of the Berlin Wall,m,
Mauerkirchen,Mauerkirchen (municipality),prop} {n,
Mauerkrone,coping,f,architecture] 
Mauerkrone,mural crown,f,heraldry] 
Mauerkronenstein,"capstone, copestone, coping stone",m,
Mauerlattich,"wall lettuce (Mycelis muralis, the only species in Mycelis, also listed as Lactuca muralis)",m,
Mäuerlein,diminutive of Mauer,n,
mauern,"to build a wall, to lay bricks",v,
Mauern,Mauern (town),prop} {n,
Mauernische,niche (recess in a wall),f,
Mauersegler,common swift,m,
Mauerspecht,wall-pecker,m,
Mauervorsprung,projection on a wall,m,
Mauke,mud fever (infection of horses′ lower limbs),f,
Mauke,foot,f,"colloquial, pejorative, chiefly plural, regional] "
Maul,mouth of an animal,n,
Maul,mouth of a person,n,pejorative] 
Maul,a part of a tool that holds or carries something,n,
Maulaffe,"head-shaped holder for fatwood, where the fatwood is put into the head's mouth",m,originally] 
Maulaffe,gaper,m,
Maulbeere,mulberry,f,
Mäulchen,diminutive of Maul,n,
Maulesel,hinny (hybrid offspring of a male horse and a female donkey),m,
maulfaul,"taciturn, uncommunicative",adj,
Maulficker,person who inserts his penis into another person's mouth,m,"vulgar, offensive] "
Maulgeige,Jew's harp,f,"regional, musical instrument] "
Maulheld,bragger,m,pejorative] 
Maulhure,woman who uses lewd language,f,"vulgar, offensive] "
Maulkorb,muzzle (device to keep a dog from biting),m,
Maulkorberlass,gag order,m,
Maulschelle,"A box on the ear, cuff on the ear",f,
Maultasche,Maultasche [Swabian pasta],f,
Maultasche,slap in the face,f,dated] 
Maultier,mule (offspring of male donkey and female horse),n,
Maultrommel,"Jew's harp, mouth harp",f,
Maulwurf,"mole (small, burrowing insectivore of the family Talpidae)",m,
Maulwurf,mole (internal spy),m,
Maulwurfhügel,molehill,m,
Maulwurfsgrille,mole cricket,f,
Mau-Mau,Mau Mau (card game),n,
Maure,Moor (male or of unspecified sex),m,
Mauren,Mauren (municipality),prop} {n,
Maurer,mason (male or of unspecified sex),m,
Maurer,An inhabitant of Mauren,m,
Maurer,surname,prop} {mf,
Mauretanien,Mauritania,prop} {n,
Mauretanier,Mauritanian (male person from Mauritania),m,
Mauretanierin,Mauritanian (female person from Mauritania),f,
mauretanisch,"Mauritanian (Of, from, or pertaining to Mauritania, the Mauritanian people or the Mauritanian language)",adj,
maurisch,Moorish,adj,
mauritisch,"Mauritian (of, from, or pertaining to Mauritius, its people, or their language or culture)",adj,
Mauritius,Mauritius,prop} {n,
Mauritius-Ralle,red rail,f,
Maus,mouse (animal),f,
Maus,mouse (computer input device),f,
Mauschel,poor Jew,m,"offensive, derogatory] "
Mauscheldeutsch,Yiddish-accented German,prop} {n,
mauscheln,"to scheme, collude",v,
mauscheln,to cheat,v,
mauscheln,to mumble,v,
mauscheln,to speak Yiddish,v,
Mäuschen,diminutive of Maus,n,
Mäuschen,"honey, sweetie, pumpkin (pet name)",n,
Mäuschen,"fly on the wall (someone, usually theoretical, who listens at a private meeting)",n,
Mäuschen,the funny bone,n,possibly regional] 
mause,synonym of mausetot,adj,
Mäuse,money,fp,slang] 
Mäusebussard,common buzzard,m,
Mausefalle,mousetrap,f,
Mauseloch,mousehole,n,
Mauser,moult (the process in which a bird’s plumage renews),f,
Mauser,surname,prop,
Mäuserich,male mouse,m,
Mäusespeck,marshmallow (confectionery),m,
mausetot,"stone dead, dead as a dodo, dead as a doornail",adj,
mausgrau,mousy (in colour),adj,
Mausklick,click (act of pressing a button on a computer mouse),m,
Mausoleum,mausoleum,n,
Mauß,[dated] alternative spelling of Maus,f,
Mauß,a German surname,prop} {mf,
maustot,alternative form of mausetot,adj,
Mauszeiger,mouse cursor,m,graphical user interface] 
Maut,toll,f,"for a road, tunnel, etc.] "
Mauterndorf,Mauterndorf (municipality),prop} {n,
mautfrei,toll-free,adj,
Mauthausen,Mauthausen (municipality),prop} {n,
Mauthner,surname,prop,
mautpflichtig,toll; only possible (to drive on) after one has paid a toll,adj,"attribute, as in: toll road] "
Max,"given name, a popular shortened form of Maximilian",prop,
maxillar,maxillary,adj,
maxillär,maxillary,adj,
maximal,maximal,adj,
Maximalpigmentierter,black man,m,humorous] 
Maxime,maxim,f,
maximieren,to maximize,v,
Maximierung,maximization,f,
Maximilian,given name,prop,
Maximum,maximum,n,
Maya,Maya,m,
Maya,given name,prop,
mayaisch,Maya (Mayan),adj,rare] 
mayanisch,Mayan,adj,
Mayer,surname A spelling variant of Meyer,prop,
Mayo,mayonnaise,f,colloquial] 
Mayonnaise,mayonnaise,f,
Mayrhof,Mayrhof (municipality),prop} {n,
Mazedonien,Macedonia (ancient Greek kingdom; region of northern Greece); alternative form of Makedonien,prop} {n,
Mazedonien,"Macedonia, North Macedonia (country in the Balkan Peninsula)",prop} {n,
Mazedonier,person from Macedonia; Macedonian,m,
mazedonisch,"Macedonian (of Macedonia, its people or language)",adj,
Mazedonisch,Macedonian (Slavic language of Macedonia),prop} {n,
Mäzen,"Maecenas, patron, sponsor",m,
mäzenatisch,patronly,adj,
Mazze,alternative spelling of Matze,f,
md.,abbreviation of mitteldeutsch,adj,
Md.,abbreviation of Mitteldeutschland ≡ central Germany,prop,
me.,abbreviation of mittelenglisch,adj,
m.E.,"initialism of meines Erachtens (in my opinion, IMO)",phrase,sometimes proscribed] 
ME,abbreviation of Mieteinnahmen,noun,real estate listing] 
Mebibyte,"mebibyte (1,048,576 bytes)",n,
Mechaniker,"mechanic, repairman, fitter, mechanician, machinist, grease monkey [colloquial - auto mechanic] (male or of unspecified sex) [""Mechaniker"" is used in many compounds with multiple senses]",m,
Mechanikerin,"mechanic, repairwoman, fitter, mechanician, machinist, grease monkey [colloquial - auto mechanic] (female) [""Mechanikerin"" is used in many compounds with multiple senses]",f,
mechanisch,mechanical,adj,
mechanisch,mechanically,adv,
Mechanismus,mechanism,m,
mechanistisch,mechanistic,adj,
Mechatronik,mechatronics (synergistic combination),f,
Mechthild,"given name, a medieval variant of Mathilde ( = Matilda)",prop,
meckern,to bleat (sound of a goat),v,
meckern,"to moan, grouse, grump, bitch, beef, gripe",v,
Mecklenburg,Mecklenburg,prop} {n,
mecklenburgisch,Mecklenburgish,adj,
Mecklenburg-Vorpommern,"Mecklenburg-Cispomerania, Mecklenburg-Hither Pomerania, Mecklenburg-Western Pomerania, Mecklenburg-Upper Pomerania",prop} {n,
Meck-Pomm,abbreviation of Mecklenburg-Vorpommern,prop,
Medaille,medal,f,
Medaillenspiegel,medal table; medal count,m,
Medaillon,"medallion, locket (a metallic pendant to store a small item)",n,
Medaillon,showy coin,n,
Medaillon,"mole, naevus, birthmark",n,rare] 
Media,media,f,linguistics] 
medial,medial,adj,
Median,median (statistics: measure of central tendency),m,
Mediation,mediation,f,
Mediator,mediator (male or of unspecified sex),m,law] 
Mediator,mediator,m,"medicine, biology, biochemistry] "
Mediatorin,female mediator,f,law] 
mediatorisch,mediatory,adj,
mediäval,medieval,adj,
Mediävistik,medieval studies (academic study of the Middle Ages),f,
Medicane,medicane,m,meteorology] 
Medienbericht,media report,m,
Medienexperte,"media expert, expert on the media",m,
Medienexpertin,"female media expert, female expert on the media",f,
Mediengeschichte,media history,f,
mediengeschichtlich,media-historical,adj,
Medienhistoriker,media historian (a specialist in the history of mass media),m,
Medienhistorikerin,female media historian (a female specialist in the history of mass media),f,
medienhistorisch,media-historical,adj,
Medienhype,media circus,m,internet] 
medienpolitisch,media politics (attributive),adj,
medienscheu,media-shy; low-profile,adj,
medienwirksam,effectively spread through the media,adj,
Medienwissenschaft,media studies,f,
Medienwissenschaftler,media scholar (a specialist in the history and effects of mass media),m,
Medienwissenschaftlerin,female media scholar (a female specialist in the history and effects of mass media),f,
Medikalisierung,medicalization,noun,
Medikament,"drug, medicine",n,
medikamentös,medicinal,adj,
Medikation,medication (all the medicines regularly taken by a patient),f,
medioker,mediocre,adj,
Meditation,meditation,f,
mediterran,Mediterranean,adj,
meditieren,to meditate,v,
Medium,"media, medium (format for communicating or presenting information)",n,"usually, in the plural] "
Medium,"medium (the nature of the surrounding environment, e.g. solid, liquid, gas, vacuum or a specific substance)",n,
Medium,medium (someone who supposedly conveys information from the spirit world),n,
Medizin,medicine (the study of disease and treatment; the profession based thereon),f,
Medizin,medicine (healing substance or cure),f,"especially, figurative] "
Mediziner,doctor (male or of unspecified sex) (physician),m,
Medizinerin,doctor (female) (physician),f,
medizinisch,"medicinal, medicated",adj,
medizinisch,medical,adj,
Medizinprodukt,medical product,n,
Medizintechnik,medical technology / engineering,f,
Medresse,madrasah (Islamic school of higher learning),f,
Meer,sea,n,
Meer,lake,n,"archaic, except in placenames] "
Meerbusen,"bay, gulf, inlet",m,
Meereis,sea ice,n,
Meerenge,strait (narrow channel of water),f,
Meeresalge,seaweed,f,
Meeresarm,estuary,m,
Meeresboden,seabed,m,
Meereschemie,chemical oceanography,f,chemistry] 
Meeresfisch,"saltwater fish, seafish",m,
Meeresfrüchte,seafood,p,
meeresgrün,sea green,adj,
Meeresgrün,sea green,n,
Meereshorizont,the sea's horizon,m,
Meeresküste,"seashore, ocean shore, seacoast",f,
Meereslebewesen,marine organism,n,
Meereslebewesen,marine life,n,in the plural] 
Meeresorganismus,marine organism,m,
Meeresschicht,ocean layer,f,
Meeresschildkröte,sea turtle (any turtle that inhabits oceans),f,
Meeresschwamm,marine sponge,m,
Meeressediment,marine sediment,n,
Meeresspiegel,sea level (the nominal height of the surface of the oceans above which heights of geographical features and aircraft flight levels are measured),m,
Meeresstrand,seashore,m,
Meeresstraße,strait; narrow channel of water connecting to bigger bodies of water,f,geography] 
Meeresstraße,"waterway; a navigable body of water such as a river, channel or canal",f,nautical] 
Meeresströmung,ocean current,f,
Meerestier,marine animal,n,zoology] 
Meeresvogel,seabird,m,
Meerjungfrau,mermaid,f,
Meerkatze,guenon (kind of monkey),f,
Meerrettich,horseradish,m,
Meerrettichsoße,horseradish sauce,f,
Meerrettichsuppe,horseradish soup,f,
Meersalz,sea salt,n,
Meerschaum,seafoam (the foam of the churned-up sea),m,
Meerschaum,"a soft white mineral, meerschaum",m,
Meerschaum,air fern (a hydroid in the genus Sertularia),m,
Meerschwein,porpoise,n,
Meerschwein,guinea pig,n,"usually, diminutive] "
Meerschweinchen,"guinea pig, cavy",n,
Meersmann,surname,prop,
Meerwasser,seawater,n,
Meerwasserentsalzungsanlage,seawater desalination plant,f,
Meerwassersaline,salt pan (for the evaporation of seawater),f,
Meeting,"meeting (in the sense of a gathering of people/parties for a purpose, often used with the definite article to refer to ""meetings"" or ""a meeting "")",n,
